pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2026-04-13,86.7,-1.95,6.04,"Schwarber, Kyle",656941,665871,home_run,hit_into_play,,,,,13,Kyle Schwarber homers (5) on a fly ball to center field.,R,L,R,PHI,CHC,X,,fly_ball,0,1,2026,-1.08,0.14,-0.2776320538389787,1.4321508305323185,,,,1,1,Bot,120.82,31.61,,,,,6.186879334627042,-126.01294521972127,-4.8371408399166205,-12.749989197130606,26.000513527940857,-29.907858726243337,3.180511811,1.60511811,414.0,103.5,29.0,86.6,1435,6.3,823481,665804,608348,663538,608324,621020,664023,691718,807713,54.16,0.774,1.531,2.0,1.0,0.0,3.0,6.0,5,2,Changeup,0,0,0,0,0,1,1,0,Infield shade,Standard,235,0.102,1.622,76.6,7.6,2.943,-1.622,103.5,0,0,0.524,0.524,28,33,29,33,1,0,,,,,2.91,1.08,-1.08,,12.669643638882638,1.4985702324270185,32.231680507553634,36.29163455308414,33.31976704694992
FF,2026-04-13,92.7,-2.08,5.96,"Schwarber, Kyle",656941,665871,,called_strike,,,,,1,Called Strike,R,L,R,PHI,CHC,S,,,0,0,2026,-0.45,1.03,-0.40080666725668,2.750636301545481,,,,1,1,Bot,,,,,,,5.229946560214684,-134.88884216572728,-4.48737824503236,-6.588901796657674,29.7337825683086,-18.8000056194864,3.180511811,1.60511811,,,,92.7,1841,6.3,823481,665804,608348,663538,608324,621020,664023,691718,807713,54.18,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,213,-0.002,-0.039,,,,0.039,,0,0,0.526,0.526,28,33,29,33,1,0,,,,,1.62,0.45,-0.45,,,,,,
SI,2026-04-13,88.8,1.98,5.56,"Schwarber, Kyle",656941,656212,hit_by_pitch,hit_by_pitch,,,,,14,Kyle Schwarber hit by pitch.,R,L,L,PHI,CHC,B,,,0,0,2026,1.18,0.11,3.1382263624580897,2.33547500866248,,,,0,6,Bot,,,,,,,0.2846636615167273,-129.32932831081072,-1.850934873585239,13.141059443986812,28.336932219372933,-30.762681107097304,3.180511811,1.60511811,,,,87.7,1590,5.7,823481,665804,608348,663538,608324,621020,664023,691718,807713,54.85,,0.741687,0.7,1.0,0.0,0.0,,55,1,Sinker,9,2,9,2,2,9,9,2,Infield shade,Standard,120,0.001,0.441,,,,-0.441,,7,7,0.993,0.993,30,33,31,33,1,3,,,,,2.79,1.18,1.18,,,,,,
KC,2026-04-12,80.4,-2.78,6.05,"Schwarber, Kyle",656941,668678,double,hit_into_play,,,,,5,Kyle Schwarber doubles (3) on a sharp line drive to right fielder Jorge Barrosa.,R,L,R,PHI,AZ,X,9.0,line_drive,1,0,2026,0.38,-1.05,-0.2359429787972474,2.2475985942936045,,,,0,6,Bot,208.46,103.26,,,,,4.852046502702375,-117.00194600354811,0.5179629741723191,2.60079383159151,22.40930512639048,-42.08861696359384,3.180511811,1.60511811,311.0,100.7,21.0,80.7,2391,6.6,823479,543510,699912,545121,571448,672695,694374,677950,678489,53.94,0.38,0.492,1.25,1.0,1.0,1.0,5.0,44,2,Knuckle Curve,2,2,2,2,2,2,2,2,Infield shade,Standard,50,0.086,0.675,80.8,8.0,0.801,-0.675,100.7,0,0,0.581,0.581,30,33,31,33,3,2,5.0,1.0,,,4.58,-0.38,0.38,40.5,18.922346043845888,-15.695193703843064,27.48586172892248,37.80871293274373,39.81667563738037
KC,2026-04-12,80.2,-2.78,6.01,"Schwarber, Kyle",656941,668678,,ball,,,,,13,Ball,R,L,R,PHI,AZ,B,,,0,0,2026,0.25,-0.84,-0.942321635304018,2.2464243398538573,,,,0,6,Bot,,,,,,,3.567349377353894,-116.75656019740428,0.240744774202384,1.5759168845852822,22.401644175236143,-40.10963151531942,3.180511811,1.60511811,,,,80.7,2332,6.6,823479,543510,699912,545121,571448,672695,694374,677950,678489,53.85,,,,,,,,44,1,Knuckle Curve,2,2,2,2,2,2,2,2,Infield shade,Standard,41,0.005,0.041,,,,-0.041,,0,0,0.576,0.576,30,33,31,33,3,2,5.0,1.0,,,4.39,-0.25,0.25,39.9,,,,,
FF,2026-04-12,94.0,-2.61,6.03,"Schwarber, Kyle",656941,668678,strikeout,swinging_strike,,,,,4,Kyle Schwarber strikes out swinging.,R,L,R,PHI,AZ,S,2.0,,2,2,2026,-0.33,1.49,-0.6733910650146095,2.618344702812196,,,,2,3,Bot,,,,,,,5.717163309113749,-136.64267196374658,-6.263678524404246,-5.402936546450951,31.112946457532235,-12.32935023800551,3.180511811,1.60511811,,,,94.4,2239,6.7,823479,543510,699912,545121,571448,672695,694374,677950,678489,53.83,,0.0,0.0,1.0,0.0,0.0,,23,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,207,-0.011,-0.224,69.5,5.9,,0.224,,-1,-1,0.388,0.388,30,33,31,33,2,1,5.0,1.0,,,1.1,0.33,-0.33,38.1,-3.8361542606305576,44.63066385508109,29.186554893427864,39.93263266224763,5.52541485046277
FF,2026-04-12,93.3,-2.68,6.06,"Schwarber, Kyle",656941,668678,,ball,,,,,11,Ball,R,L,R,PHI,AZ,B,,,1,2,2026,-0.46,1.31,-1.301112045157807,4.538354330386156,,,,2,3,Bot,,,,,,,4.538036708746715,-135.8815089671171,-0.9673598822322684,-6.647875380634966,29.13811244192241,-15.921307507795436,3.180511811,1.60511811,,,,93.8,2301,6.5,823479,543510,699912,545121,571448,672695,694374,677950,678489,54.04,,,,,,,,23,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,209,0.002,0.042,,,,-0.042,,-1,-1,0.386,0.386,30,33,31,33,2,1,5.0,1.0,,,1.3,0.46,-0.46,40.4,,,,,
SL,2026-04-12,89.1,-2.64,6.04,"Schwarber, Kyle",656941,668678,,ball,,,,,14,Ball,R,L,R,PHI,AZ,B,,,0,2,2026,0.52,0.27,0.3128233679985569,0.7516196743936621,,,,2,3,Bot,,,,,,,6.066903774514141,-129.42723721947212,-7.231717762407838,4.514967686924895,28.408969188244008,-27.777294866588,3.180511811,1.60511811,,,,89.3,1975,6.6,823479,543510,699912,545121,571448,672695,694374,677950,678489,53.89,,,,,,,,23,3,Slider,0,1,0,1,1,0,0,1,Infield shade,Standard,101,0.001,0.022,,,,-0.022,,-1,-1,0.385,0.385,30,33,31,33,2,1,5.0,1.0,,,2.63,-0.52,0.52,43.1,,,,,
FF,2026-04-12,93.7,-2.58,6.06,"Schwarber, Kyle",656941,668678,,swinging_strike,,,,,1,Swinging Strike,R,L,R,PHI,AZ,S,,,0,1,2026,-0.27,1.39,-0.6647892005959697,3.0246850350786696,,,,2,3,Bot,,,,,,,5.522168795588517,-136.32169502872753,-5.064748640514994,-4.537151649282409,29.24689804809305,-13.854541021647462,3.180511811,1.60511811,,,,94.2,2246,6.6,823479,543510,699912,545121,571448,672695,694374,677950,678489,53.94,,,,,,,,23,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,207,-0.003,-0.057,69.9,6.3,,0.057,,-1,-1,0.388,0.388,30,33,31,33,2,1,5.0,1.0,,,1.2,0.27,-0.27,41.7,-0.6364237654290531,37.0102975515191,25.28082093893614,40.52908769649781,7.987453303353433
FF,2026-04-12,93.6,-2.55,6.02,"Schwarber, Kyle",656941,668678,,called_strike,,,,,8,Called Strike,R,L,R,PHI,AZ,S,,,0,0,2026,-0.32,1.44,-0.1797992323542898,2.055327500040056,,,,2,3,Bot,,,,,,,6.77763754781486,-135.98432419474233,-7.524797764995442,-5.422760693185328,29.5285955057911,-12.763817207779612,3.180511811,1.60511811,,,,94.1,2270,6.6,823479,543510,699912,545121,571448,672695,694374,677950,678489,53.87,,,,,,,,23,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,204,-0.002,-0.043,,,,0.043,,-1,-1,0.39,0.39,30,33,31,33,2,1,5.0,1.0,,,1.16,0.32,-0.32,40.0,,,,,
