pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2026-04-13,86.2,2.17,6.06,"Ohtani, Shohei",660271,656849,,ball,,,,,14.0,Ball,R,L,L,LAD,NYM,B,,,0,0,2026,-0.17,0.1,0.2364877791320978,1.3705735377256878,,,,2,2,Bot,,,,,,,-4.244975451098174,-125.631963794608,-5.030376406514707,-1.0814102564679988,21.737577949712605,-30.418921213978425,3.369201116,1.700344488,,,,87.9,2308.0,6.9,823964,682626,668901,543760,666182,596019,502054,673357,621438,53.56,,,,,,,,16,1,Slider,1,0,1,0,0,1,1,0,Infield shade,Standard,206.0,0.001,0.037,,,,-0.037,,1,1,0.621,0.621,30,31,31,32,2,1,,,,,2.92,-0.17,-0.17,,,,,,
ST,2026-04-13,84.1,-3.09,4.82,"Ohtani, Shohei",660271,518886,field_out,hit_into_play,,,,,7.0,Shohei Ohtani flies out to right fielder Tyrone Taylor.,R,L,R,LAD,NYM,X,9.0,fly_ball,2,2,2026,0.99,0.02,-0.6485449321925829,2.038176425319593,,,,2,6,Bot,176.33,79.98,,,,,3.602272004816804,-122.5064862797643,0.1217941905914556,9.221452108759408,25.09822376167194,-32.23848303294357,3.369201116,1.700344488,322.0,89.6,34.0,84.3,2691.0,6.4,823964,682626,668901,543760,666182,596019,502054,673357,621438,54.08,0.037,0.055,0.0,1.0,0.0,0.0,3.0,46,8,Sweeper,4,0,4,0,0,4,4,0,Infield shade,Standard,56.0,-0.002,-0.224,72.5,8.4,0.093,0.224,89.6,4,4,0.943,0.943,38,31,38,32,1,3,,,,,3.21,-0.99,0.99,,18.533297683187534,-10.59957304428152,33.392616310439145,48.22691868940478,34.93940061261107
FF,2026-04-13,93.1,-3.06,4.64,"Ohtani, Shohei",660271,518886,,foul,,,,,12.0,Foul,R,L,R,LAD,NYM,S,,,2,2,2026,-0.92,1.31,0.9807630530828564,2.900255183631063,,,,2,6,Bot,,,,,,,12.335547677661816,-135.09234949450007,-1.4633601047204836,-13.851536531882218,27.67939044815881,-15.95355087509542,3.369201116,1.700344488,134.0,54.3,33.0,93.8,2327.0,6.7,823964,682626,668901,543760,666182,596019,502054,673357,621438,53.8,,,,,,,,46,7,4-Seam Fastball,4,0,4,0,0,4,4,0,Infield shade,Standard,231.0,0.0,0.0,68.3,6.1,,0.0,88.0,4,4,0.943,0.943,38,31,38,32,1,3,,,,,1.32,0.92,-0.92,,-10.796122509552903,19.530626047044407,44.45903834022394,27.33241726351735,16.18469583686132
FF,2026-04-13,92.8,-3.15,4.61,"Ohtani, Shohei",660271,518886,,foul,,,,,1.0,Foul,R,L,R,LAD,NYM,S,,,2,2,2026,-1.09,1.36,-0.7498954059409091,3.2248284918692365,,,,2,6,Bot,,,,,,,8.529377480863866,-134.78845845156266,-0.5323323875573811,-15.258750225050086,32.970456902390815,-15.86281848916308,3.369201116,1.700344488,221.0,77.1,50.0,92.8,2370.0,6.7,823964,682626,668901,543760,666182,596019,502054,673357,621438,53.81,,,,,,,,46,6,4-Seam Fastball,4,0,4,0,0,4,4,0,Infield shade,Standard,230.0,0.0,0.0,67.0,8.3,,0.0,88.0,4,4,0.943,0.943,38,31,38,32,1,3,,,,,1.32,1.09,-1.09,,12.433094426518489,-15.064246466843064,27.551132423802244,48.66537421478896,25.483593523904936
FF,2026-04-13,92.5,-3.09,4.81,"Ohtani, Shohei",660271,518886,,ball,,,,,11.0,Ball,R,L,R,LAD,NYM,B,,,1,2,2026,-0.97,1.27,-2.175804008360033,4.210817483490642,,,500743.0,1,6,Bot,,,,,,,4.472900041739429,-134.5118321488853,1.6672663333032105,-12.78282959129923,32.98880561636619,-17.552897525695297,3.369201116,1.700344488,,,,92.0,2398.0,6.3,823964,682626,668901,543760,666182,596019,502054,673357,621438,54.15,,,,,,,,46,5,4-Seam Fastball,4,0,4,0,0,4,4,0,Infield shade,Standard,226.0,-0.007,0.044,,,,-0.044,,4,4,0.95,0.95,38,31,38,32,1,3,,,,,1.43,0.97,-0.97,,,,,,
KC,2026-04-13,83.0,-2.71,5.03,"Ohtani, Shohei",660271,518886,,blocked_ball,,,,,14.0,Ball In Dirt,R,L,R,LAD,NYM,B,,,0,2,2026,0.82,-0.6,1.1129619015649088,0.2523329644140957,,,500743.0,1,6,Bot,,,,,,,7.071063467859585,-120.78925426433052,-3.0542678296697483,6.7190011120608615,22.332000688937576,-37.744313828664765,3.369201116,1.700344488,,,,83.8,2454.0,6.7,823964,682626,668901,543760,666182,596019,502054,673357,621438,53.8,,,,,,,,46,4,Knuckle Curve,4,0,4,0,0,4,4,0,Infield shade,Standard,52.0,0.001,0.01,,,,-0.01,,4,4,0.949,0.949,38,31,38,32,1,3,,,,,3.9,-0.82,0.82,,,,,,
FF,2026-04-13,94.1,-3.05,4.76,"Ohtani, Shohei",660271,518886,,foul,,,,,11.0,Foul,R,L,R,LAD,NYM,S,,,0,2,2026,-1.07,1.26,-0.8697516645375369,2.71838850726682,,,500743.0,1,6,Bot,,,,,,,8.05047219224178,-136.83208565160157,-2.273555282451704,-15.231460519670929,30.48053665106951,-16.029361318792937,3.369201116,1.700344488,220.0,77.9,51.0,94.7,2354.0,6.7,823964,682626,668901,543760,666182,596019,502054,673357,621438,53.82,,,,,,,,46,3,4-Seam Fastball,4,0,4,0,0,4,4,0,Infield shade,Standard,226.0,0.0,0.0,64.1,7.5,,0.0,88.0,4,4,0.949,0.949,38,31,38,32,1,3,,,,,1.32,1.07,-1.07,,-1.4992252184684003,15.068728287075873,29.23132128621017,50.52179575688565,9.84318602294384
FF,2026-04-13,94.2,-3.11,4.8,"Ohtani, Shohei",660271,518886,,called_strike,,,,,1.0,Called Strike,R,L,R,LAD,NYM,S,,,0,1,2026,-1.1,1.15,-0.4848734391666338,2.8911041231491668,,,500743.0,1,6,Bot,,,,,,,9.227464831405538,-136.90513270171562,-1.687307750815699,-15.797049359591584,29.27202493866496,-17.48037465935842,3.369201116,1.700344488,,,,94.6,2320.0,6.5,823964,682626,668901,543760,666182,596019,502054,673357,621438,54.0,,,,,,,,46,2,4-Seam Fastball,4,0,4,0,0,4,4,0,Strategic,Standard,225.0,-0.001,-0.047,,,,0.047,,4,4,0.95,0.95,38,31,38,32,1,3,,,,,1.42,1.1,-1.1,,,,,,
FF,2026-04-13,94.0,-3.01,4.72,"Ohtani, Shohei",660271,518886,,foul,,,,,6.0,Foul,R,L,R,LAD,NYM,S,,,0,0,2026,-1.16,1.11,0.4835482122501013,2.271780901244557,,,500743.0,1,6,Bot,,,,,,,11.647596649005337,-136.40127703056302,-2.934230730247741,-17.069601895805192,29.56110332348897,-17.875894910882188,3.369201116,1.700344488,244.0,76.9,30.0,94.7,2400.0,6.8,823964,682626,668901,543760,666182,596019,502054,673357,621438,53.7,,,,,,,,46,1,4-Seam Fastball,4,0,4,0,0,4,4,0,Strategic,Standard,227.0,-0.001,-0.04,78.8,8.1,,0.04,88.0,4,4,0.951,0.951,38,31,38,32,1,3,,,,,1.48,1.16,-1.16,,17.290935920607968,-6.263961248018396,43.83536947071063,34.277279251180325,26.82520008285389
SI,2026-04-13,94.0,2.11,6.29,"Ohtani, Shohei",660271,656849,hit_by_pitch,hit_by_pitch,,,,,12.0,Shohei Ohtani hit by pitch.,R,L,L,LAD,NYM,B,,,0,2,2026,1.28,0.88,2.8294775241073493,4.701762540683297,,,,0,1,Bot,,,,,,,-1.074681056266446,-136.8337949322816,-0.194346259720243,16.285341281090922,32.837545752783114,-21.358576930963284,3.369201116,1.700344488,,,,94.8,2226.0,6.9,823964,682626,668901,543760,666182,596019,502054,673357,621438,53.57,,0.741687,0.7,1.0,0.0,0.0,,4,3,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,152.0,0.044,0.535,,,,-0.535,,0,0,0.539,0.539,30,31,31,32,1,0,,,,,1.71,1.28,1.28,,,,,,
