pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2026-04-11,95.9,-0.82,5.53,"Judge, Aaron",592450,643377,,ball,,,,,11,Ball,R,R,R,TB,NYY,B,,,1,0,2026,-1.3,1.01,-1.168824839996032,2.7537589559395643,,,,2,7,Top,,,,,,,2.093540647043782,-139.56544276546992,-3.853074599585656,-17.39551628602473,33.14786844471464,-18.32122330955476,3.522785433,1.777854331,,,,95.9,2484.0,6.4,822996,663743,666018,810938,691406,670764,668723,656775,676356,54.08,,,,,,,,51,2,Sinker,2,1,1,2,1,2,1,2,Infield shade,Strategic,209.0,-0.006,0.065,,,,-0.065,,1,-1,0.766,0.2339999999999999,31,34,32,34,1,3,1.0,1.0,,1.0,1.48,1.3,1.3,41.5,,,,,
ST,2026-04-11,88.7,-0.97,5.45,"Judge, Aaron",592450,643377,,ball,,,,,14,Ball,R,R,R,TB,NYY,B,,,0,0,2026,0.82,-0.34,1.2261862013669642,0.6377198091384577,,,,2,7,Top,,,,,,,3.5471310989802096,-129.02353064218894,-4.605551656939837,8.174188498548908,31.56290730572268,-35.077976077129016,3.522785433,1.777854331,,,,88.2,3052.0,6.4,822996,663743,666018,810938,691406,670764,668723,656775,676356,54.07,,,,,,,,51,1,Sweeper,2,1,1,2,1,2,1,2,Infield shade,Strategic,49.0,-0.002,0.037,,,,-0.037,,1,-1,0.768,0.2319999999999999,31,34,32,34,1,3,1.0,1.0,,1.0,3.28,-0.82,-0.82,40.6,,,,,
CU,2026-04-10,78.5,2.27,5.77,"Judge, Aaron",592450,571927,strikeout,swinging_strike,,,,,13,Aaron Judge strikes out swinging.,R,R,L,TB,NYY,S,2.0,,1,2,2026,-1.32,-0.53,-1.0396876116130152,1.2528832268558143,,,502671.0,2,5,Top,,,,,,,-4.596917743717077,-114.15630767587864,-1.5344516648069435,-10.372900439014028,25.473531785883605,-36.65873970466517,3.522785433,1.777854331,,,,78.4,2270.0,6.7,822997,663743,666018,810938,691406,670764,802415,656775,676356,53.77,,0.0,0.0,1.0,0.0,0.0,,39,4,Curveball,3,2,2,3,2,3,2,3,Infield shade,Strategic,327.0,0.022,-0.183,75.7,9.3,,0.183,,1,-1,0.686,0.3139999999999999,35,34,35,34,3,2,6.0,1.0,,1.0,4.3,-1.32,1.32,38.9,29.77671730825162,-30.651945166374976,42.81946129039809,33.87523933084898,49.88372796279698
CH,2026-04-10,82.9,2.48,5.65,"Judge, Aaron",592450,571927,,foul,,,,,9,Foul,R,R,L,TB,NYY,S,,,1,1,2026,1.48,0.05,0.7584728044106708,2.042861431174642,,,502671.0,2,5,Top,,,,,,,-6.855323458573929,-120.5408333044713,-1.5494971994461604,15.786041754492503,26.09673183661964,-31.60384551071812,3.522785433,1.777854331,147.0,66.3,61.0,82.8,2441.0,6.5,822997,663743,666018,810938,691406,670764,802415,656775,676356,53.96,,,,,,,,39,3,Changeup,3,2,2,3,2,3,2,3,Infield shade,Strategic,103.0,0.008,-0.073,74.8,8.9,,0.073,88.0,1,-1,0.678,0.3219999999999999,35,34,35,34,3,2,6.0,1.0,,1.0,3.3,1.48,-1.48,30.2,15.54879673524245,-10.561028335948851,39.06990959810369,52.12035196738557,33.91998953009015
CH,2026-04-10,82.9,2.52,5.68,"Judge, Aaron",592450,571927,,ball,,,,,14,Ball,R,R,L,TB,NYY,B,,,0,1,2026,1.5,0.11,0.9867274656241332,1.1097539066565365,,,502671.0,2,5,Top,,,,,,,-6.435725708535761,-120.35679221078748,-3.8063020205748495,15.807324971232427,27.140343542333596,-30.445648078529413,3.522785433,1.777854331,,,,82.3,2421.0,6.4,822997,663743,666018,810938,691406,670764,802415,656775,676356,54.09,,,,,,,,39,2,Changeup,3,2,2,3,2,3,2,3,Infield shade,Strategic,104.0,-0.003,0.027,,,,-0.027,,1,-1,0.681,0.3189999999999999,35,34,35,34,3,2,6.0,1.0,,1.0,3.26,1.5,-1.5,36.6,,,,,
SL,2026-04-10,83.5,2.43,5.69,"Judge, Aaron",592450,571927,,swinging_strike,,,,,13,Swinging Strike,R,R,L,TB,NYY,S,,,0,0,2026,-0.2,0.05,-1.2096656224392963,2.0187507178859647,,,502671.0,2,5,Top,,,,,,,-7.901774227084123,-121.10912137303488,-1.6458948091235688,0.0415921890761119,30.569462082313564,-31.58187924164921,3.522785433,1.777854331,,,,82.9,2327.0,6.8,822997,663743,666018,810938,691406,670764,802415,656775,676356,53.74,,,,,,,,39,1,Slider,3,2,2,3,2,3,2,3,Infield shade,Strategic,10.0,0.005,-0.042,77.5,8.6,,0.042,,1,-1,0.676,0.3239999999999999,35,34,35,34,3,2,6.0,1.0,,1.0,3.33,-0.2,0.2,40.4,22.761854872767454,-19.125480489113496,41.64226347282429,29.36333786754652,38.29553409077269
CU,2026-04-10,76.7,2.14,5.89,"Judge, Aaron",592450,571927,strikeout,called_strike,,,,,3,"Nick Fortes challenged (pitch result), call on the field was overturned: Aaron Judge called out on strikes.",R,R,L,TB,NYY,S,2.0,,2,2,2026,-1.14,-0.72,0.6552644895319167,3.386586589459192,,,502671.0,0,3,Top,,,,,,,-1.0033305187874786,-111.48380434292604,3.35505139311814,-9.18211833817491,22.51930296179199,-39.002836913470745,3.522785433,1.777854331,,,,76.6,2106.0,6.6,822997,663743,666018,810938,691406,670764,802415,656775,676356,53.91,,0.0,0.0,1.0,0.0,0.0,,22,7,Curveball,3,2,2,3,2,3,2,3,Infield shade,Strategic,321.0,0.034,-0.201,,,,0.201,,1,-1,0.575,0.425,35,34,35,34,2,1,6.0,1.0,,1.0,4.64,-1.14,1.14,40.3,,,,,
SI,2026-04-10,93.9,2.17,5.8,"Judge, Aaron",592450,571927,,foul,,,,,2,Foul,R,R,L,TB,NYY,S,,,2,2,2026,1.31,1.17,-0.2081991551996735,3.030204723065994,,,502671.0,0,3,Top,,,,,,,-9.061782263448077,-136.37944741191887,-3.856474525466157,18.402393468341277,32.23828007702125,-16.913808226567056,3.522785433,1.777854331,172.0,74.9,18.0,93.9,2441.0,6.6,822997,663743,666018,810938,691406,670764,802415,656775,676356,53.92,,,,,,,,22,6,Sinker,3,2,2,3,2,3,2,3,Infield shade,Strategic,122.0,0.0,0.0,80.3,7.5,,0.0,88.0,1,-1,0.575,0.425,35,34,35,34,2,1,6.0,1.0,,1.0,1.44,1.31,-1.31,32.5,5.197647593548966,3.5564524025504505,35.870153775116265,40.44925861359802,21.025379737727903
CH,2026-04-10,83.8,2.23,5.75,"Judge, Aaron",592450,571927,,foul,,,,,8,Foul,R,R,L,TB,NYY,S,,,2,2,2026,1.39,0.15,-0.1901392906226136,1.8390748252137188,,,502671.0,0,3,Top,,,,,,,-8.356756623507188,-121.6604385013015,-2.6300167812972632,15.468776025115934,25.532401719256534,-30.36610953744017,3.522785433,1.777854331,139.0,69.5,69.0,83.9,2522.0,6.7,822997,663743,666018,810938,691406,670764,802415,656775,676356,53.84,,,,,,,,22,5,Changeup,3,2,2,3,2,3,2,3,Infield shade,Strategic,101.0,0.0,0.0,77.2,8.9,,0.0,88.0,1,-1,0.575,0.425,35,34,35,34,2,1,6.0,1.0,,1.0,3.13,1.39,-1.39,31.7,19.09322553239326,-18.5710111373346,42.73641105037032,40.738797188340335,37.86912972110076
SI,2026-04-10,93.9,2.2,5.81,"Judge, Aaron",592450,571927,,ball,,,,,12,Ball,R,R,L,TB,NYY,B,,,1,2,2026,1.28,1.3,1.119494808939692,3.7492068044969393,,,502671.0,0,3,Top,,,,,,,-5.669901534975734,-136.5770258343581,-2.340722212548423,17.281887220796865,32.53890624293173,-15.624290297328304,3.522785433,1.777854331,,,,94.0,2129.0,6.6,822997,663743,666018,810938,691406,670764,802415,656775,676356,53.95,,,,,,,,22,4,Sinker,3,2,2,3,2,3,2,3,Infield shade,Strategic,124.0,-0.006,0.036,,,,-0.036,,1,-1,0.581,0.419,35,34,35,34,2,1,6.0,1.0,,1.0,1.3,1.28,-1.28,32.0,,,,,
CH,2026-04-10,81.6,2.22,5.75,"Judge, Aaron",592450,571927,,ball,,,,,14,Ball,R,R,L,TB,NYY,B,,,0,2,2026,1.17,0.07,0.7896213640532399,0.7704445867428737,,,502671.0,0,3,Top,,,,,,,-5.482064351425221,-118.71967891740884,-4.471751602537736,12.0829123409229,23.84502958011411,-30.81423626661754,3.522785433,1.777854331,,,,81.8,2453.0,6.6,822997,663743,666018,810938,691406,670764,802415,656775,676356,53.93,,,,,,,,22,3,Changeup,3,2,2,3,2,3,2,3,Infield shade,Strategic,99.0,-0.004,0.017,,,,-0.017,,1,-1,0.585,0.415,35,34,35,34,2,1,6.0,1.0,,1.0,3.37,1.17,-1.17,32.6,,,,,
CH,2026-04-10,83.3,2.19,5.83,"Judge, Aaron",592450,571927,,foul,,,,,13,Foul,R,R,L,TB,NYY,S,,,0,1,2026,1.53,0.24,-0.0264036615320915,1.496118020448861,,,502671.0,0,3,Top,,,,,,,-8.103611973576763,-121.03492311010234,-3.705992170049181,16.637280315815357,25.00331607880604,-29.22516352684713,3.522785433,1.777854331,4.0,55.8,-21.0,83.4,2543.0,6.6,822997,663743,666018,810938,691406,670764,802415,656775,676356,53.92,,,,,,,,22,2,Changeup,3,2,2,3,2,3,2,3,Infield shade,Strategic,108.0,0.01,-0.053,76.5,9.1,,0.053,88.0,1,-1,0.575,0.425,35,34,35,34,2,1,6.0,1.0,,1.0,3.07,1.53,-1.53,33.2,19.00209733525732,-14.221151400322624,42.3955648316801,42.08858183296773,42.36659924372845
CH,2026-04-10,84.2,2.34,5.79,"Judge, Aaron",592450,571927,,swinging_strike,,,,,8,Swinging Strike,R,R,L,TB,NYY,S,,,0,0,2026,1.36,0.17,0.2283504715542132,2.117848179424245,,,502671.0,0,3,Top,,,,,,,-7.622522626343505,-122.36749715623245,-2.1824886695896866,15.243448598684312,26.294720942025123,-30.251175497042592,3.522785433,1.777854331,,,,84.1,2444.0,6.5,822997,663743,666018,810938,691406,670764,802415,656775,676356,54.01,,,,,,,,22,1,Changeup,3,2,2,3,2,3,2,3,Infield shade,Strategic,105.0,0.006,-0.043,78.1,8.4,,0.043,,1,-1,0.569,0.431,35,34,35,34,2,1,6.0,1.0,,1.0,3.08,1.36,-1.36,31.6,12.237398790621684,-0.1558918224865435,41.867023410671045,45.59184628361948,25.198592881664048
SL,2026-04-10,87.6,-1.51,5.57,"Judge, Aaron",592450,685801,field_out,hit_into_play,,,,,13,"Aaron Judge grounds out, shortstop Taylor Walls to first baseman Jonathan Aranda.",R,R,R,TB,NYY,X,6.0,ground_ball,3,1,2026,0.47,0.33,-0.9921579234435948,2.451079354220019,,,,1,8,Top,100.68,154.9,,,,,0.2507723672081498,-127.50181707696504,-1.8645930288314052,5.034745722957832,28.008646421939567,-28.368610902849987,3.522785433,1.777854331,10.0,85.2,-14.0,88.2,2386.0,6.8,822997,663743,666018,810938,691406,670764,802415,656775,676356,53.69,0.101,0.091,0.0,1.0,0.0,0.0,2.0,64,5,Slider,5,3,3,5,3,5,3,5,Infield shade,Strategic,131.0,0.044,-0.419,70.5,7.3,0.108,0.419,88.0,2,-2,0.881,0.119,28,34,28,34,1,3,4.0,1.0,1.0,1.0,2.65,-0.47,-0.47,52.4,2.925706095560185,13.637156331620483,43.82385679828786,30.903207444761406,20.177501077384232
FF,2026-04-10,96.5,-1.36,5.75,"Judge, Aaron",592450,685801,,called_strike,,,,,7,Called Strike,R,R,R,TB,NYY,S,,,3,0,2026,-0.43,1.75,-0.8110704192728719,2.0997566009252,,,,1,8,Top,,,,,,,2.466764468331156,-140.23098150444457,-7.956725288318447,-6.235797143411012,36.68506439030944,-7.462963942806174,3.522785433,1.777854331,,,,96.7,2488.0,6.8,822997,663743,666018,810938,691406,670764,802415,656775,676356,53.67,,,,,,,,64,4,4-Seam Fastball,5,3,3,5,3,5,3,5,Infield shade,Strategic,199.0,0.009,-0.088,,,,0.088,,2,-2,0.872,0.128,28,34,28,34,1,3,4.0,1.0,1.0,1.0,0.73,0.43,0.43,56.3,,,,,
CU,2026-04-10,78.7,1.91,5.85,"Judge, Aaron",592450,571927,single,hit_into_play,,,,,5,Aaron Judge singles on a sharp line drive to left fielder Chandler Simpson.,R,R,L,TB,NYY,X,7.0,line_drive,2,1,2026,-1.05,-1.01,0.001533112562606,2.601507964549498,,,,1,1,Top,76.02,87.54,,,,,-2.110869868911704,-114.54015912388137,2.0147144538598605,-8.709336220258988,24.42683636982008,-41.61385141919982,3.522785433,1.777854331,253.0,110.1,15.0,78.6,2339.0,6.6,822997,663743,666018,810938,691406,670764,802415,656775,676356,53.94,0.663,0.768,0.9,1.0,1.0,0.0,6.0,2,4,Curveball,0,0,0,0,0,0,0,0,,,327.0,-0.022,0.37,76.3,7.9,1.16,-0.37,110.1,0,0,0.52,0.48,35,34,35,34,1,0,6.0,1.0,,1.0,4.73,-1.05,1.05,39.2,9.881737751827982,-1.8493387219722752,41.07335936725708,43.63033007072087,28.24888319380232
FF,2026-04-10,96.6,-1.42,5.72,"Judge, Aaron",592450,685801,,ball,,,,,11,Ball,R,R,R,TB,NYY,B,,,2,0,2026,-0.24,1.78,-1.502253241882731,3.2083601024794968,,,,1,8,Top,,,,,,,0.3423211649880778,-140.45740642651882,-4.978452720094122,-3.2695536496239668,37.57538121681202,-7.850722469890639,3.522785433,1.777854331,,,,96.3,2492.0,6.6,822997,663743,666018,810938,691406,670764,802415,656775,676356,53.9,,,,,,,,64,3,4-Seam Fastball,5,3,3,5,3,5,3,5,Infield shade,Strategic,201.0,-0.014,0.143,,,,-0.143,,2,-2,0.886,0.1139999999999999,28,34,28,34,1,3,4.0,1.0,1.0,1.0,0.7,0.24,0.24,57.3,,,,,
SI,2026-04-10,94.2,2.09,5.79,"Judge, Aaron",592450,571927,,called_strike,,,,,4,Called Strike,R,R,L,TB,NYY,S,,,2,0,2026,1.55,1.06,-0.2822413438786808,2.3490105686139797,,,,1,1,Top,,,,,,,-9.60802526873955,-136.71852658063764,-5.361803637466728,21.556818124409286,32.52566516666846,-17.8986193720071,3.522785433,1.777854331,,,,94.2,2164.0,6.6,822997,663743,666018,810938,691406,670764,802415,656775,676356,53.87,,,,,,,,2,3,Sinker,0,0,0,0,0,0,0,0,,,130.0,0.005,-0.066,,,,0.066,,0,0,0.515,0.485,35,34,35,34,1,0,6.0,1.0,,1.0,1.54,1.55,-1.55,33.2,,,,,
CH,2026-04-10,83.9,2.17,5.76,"Judge, Aaron",592450,571927,,ball,,,,,14,Ball,R,R,L,TB,NYY,B,,,1,0,2026,1.5,-0.01,1.3145811513450691,1.9567616107157295,,,,1,1,Top,,,,,,,-4.9791923080965015,-121.99706418619704,-2.060193578642835,15.985675643859604,27.357836781156287,-32.03031856348007,3.522785433,1.777854331,,,,83.4,2429.0,6.3,822997,663743,666018,810938,691406,670764,802415,656775,676356,54.17,,,,,,,,2,2,Changeup,0,0,0,0,0,0,0,0,,,101.0,-0.005,0.071,,,,-0.071,,0,0,0.52,0.48,35,34,35,34,1,0,6.0,1.0,,1.0,3.29,1.5,-1.5,34.3,,,,,
FF,2026-04-10,97.6,-1.4,5.71,"Judge, Aaron",592450,685801,,ball,,,,,14,Ball,R,R,R,TB,NYY,B,,,1,0,2026,-0.3,1.58,0.0922515577591131,0.5855955486022945,,,,1,8,Top,,,,,,,4.702839111276544,-141.53481914798328,-11.685629410783068,-5.199517166276617,36.40003546403759,-8.294569965076924,3.522785433,1.777854331,,,,97.7,2476.0,6.8,822997,663743,666018,810938,691406,670764,802415,656775,676356,53.7,,,,,,,,64,2,4-Seam Fastball,5,3,3,5,3,5,3,5,Infield shade,Strategic,200.0,-0.009,0.071,,,,-0.071,,2,-2,0.895,0.1049999999999999,28,34,28,34,1,3,4.0,1.0,1.0,1.0,0.85,0.3,0.3,56.1,,,,,
SL,2026-04-10,90.3,-1.51,5.56,"Judge, Aaron",592450,685801,,ball,,,,,14,Ball,R,R,R,TB,NYY,B,,,0,0,2026,0.31,0.47,0.3091599649502006,0.7925678753904315,,,,1,8,Top,,,,,,,3.823142248870808,-131.4088301160998,-6.723541185586863,2.7957523198141137,28.645589811882623,-25.457151171639023,3.522785433,1.777854331,,,,91.0,2389.0,6.8,822997,663743,666018,810938,691406,670764,802415,656775,676356,53.71,,,,,,,,64,1,Slider,5,3,3,5,3,5,3,5,Infield shade,Strategic,154.0,-0.005,0.039,,,,-0.039,,2,-2,0.9,0.0999999999999999,28,34,28,34,1,3,4.0,1.0,1.0,1.0,2.33,-0.31,-0.31,53.1,,,,,
SI,2026-04-10,93.4,1.91,5.87,"Judge, Aaron",592450,571927,,ball,,,,,11,Ball,R,R,L,TB,NYY,B,,,0,0,2026,1.23,1.3,-1.4875315536776583,2.699069374826029,,,,1,1,Top,,,,,,,-11.38741694316214,-135.39790944492614,-5.060038062001337,17.777973277008744,31.80551643719797,-15.17042443535818,3.522785433,1.777854331,,,,93.1,2401.0,6.5,822997,663743,666018,810938,691406,670764,802415,656775,676356,54.03,,,,,,,,2,1,Sinker,0,0,0,0,0,0,0,0,,,128.0,-0.002,0.039,,,,-0.039,,0,0,0.522,0.478,35,34,35,34,1,0,6.0,1.0,,1.0,1.34,1.23,-1.23,,,,,,
SL,2026-04-09,84.1,2.2,6.03,"Judge, Aaron",592450,605488,field_out,hit_into_play,,,,,9,"Aaron Judge grounds out, third baseman Andy Ibáñez to first baseman Nick Kurtz.",R,R,L,NYY,ATH,X,5.0,ground_ball,2,2,2026,-0.29,0.16,0.580299778212575,1.957640865014679,,,,2,6,Bot,110.26,173.98,,,,,-3.118280227087038,-122.44484339771589,-3.174661567647429,-2.340397220740169,23.4172184598799,-30.11001585270313,3.522785433,1.777854331,4.0,86.3,-24.0,84.2,2259.0,6.2,823565,642851,701762,687231,628451,805779,691016,672016,671732,54.25,0.076,0.068,0.0,1.0,0.0,0.0,2.0,42,5,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,217.0,-0.014,-0.224,77.8,8.5,0.08,0.224,88.0,0,0,0.514,0.514,33,34,34,34,3,2,6.0,1.0,,1.0,3.05,-0.29,0.29,47.2,5.6017329375447735,7.487622858326763,37.68165066836109,49.541474376844896,25.624744998847422
FF,2026-04-09,91.5,1.87,6.06,"Judge, Aaron",592450,605488,,swinging_strike,,,,,2,Swinging Strike,R,R,L,NYY,ATH,S,,,2,1,2026,0.72,1.59,0.2056438508998728,3.4320282400857574,,,,2,6,Bot,,,,,,,-5.758712222681418,-132.99835343357515,-4.009491259111762,9.913695313369605,32.11038878700935,-12.725145951803327,3.522785433,1.777854331,,,,91.5,2139.0,6.7,823565,642851,701762,687231,628451,805779,691016,672016,671732,53.85,,,,,,,,42,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,150.0,-0.005,-0.073,79.3,7.5,,0.073,,0,0,0.519,0.519,33,34,34,34,3,2,6.0,1.0,,1.0,1.17,0.72,-0.72,52.1,5.404211972463101,12.480136589477809,35.07940621906315,45.41446105445042,18.88801045711644
SL,2026-04-09,84.2,2.16,6.03,"Judge, Aaron",592450,605488,,called_strike,,,,,9,Called Strike,R,R,L,NYY,ATH,S,,,2,0,2026,-0.34,-0.01,0.2806605896177071,1.8657758718296509,,,,2,6,Bot,,,,,,,-3.609656596118988,-122.68031154271075,-3.080670099314978,-2.7892514371164694,22.537768668731538,-31.95039171583389,3.522785433,1.777854331,,,,84.5,2244.0,6.3,823565,642851,701762,687231,628451,805779,691016,672016,671732,54.24,,,,,,,,42,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,231.0,-0.003,-0.066,,,,0.066,,0,0,0.522,0.522,33,34,34,34,3,2,6.0,1.0,,1.0,3.2,-0.34,0.34,47.1,,,,,
FF,2026-04-09,90.4,1.75,6.13,"Judge, Aaron",592450,605488,,ball,,,,,11,Ball,R,R,L,NYY,ATH,B,,,1,0,2026,0.78,1.63,-0.8984031866444309,4.227829593174956,,,,2,6,Bot,,,,,,,-8.257692849227341,-131.405094787309,-2.1404065141154303,10.783404677371836,28.95720111161036,-13.06209023031842,3.522785433,1.777854331,,,,90.8,2081.0,6.7,823565,642851,701762,687231,628451,805779,691016,672016,671732,53.83,,,,,,,,42,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,151.0,0.003,0.065,,,,-0.065,,0,0,0.519,0.519,33,34,34,34,3,2,6.0,1.0,,1.0,1.17,0.78,-0.78,54.1,,,,,
ST,2026-04-09,75.4,2.38,6.05,"Judge, Aaron",592450,605488,,ball,,,,,12,Ball,R,R,L,NYY,ATH,B,,,0,0,2026,-1.04,0.11,1.226261621827445,3.445063020299834,,,,2,6,Bot,,,,,,,-0.4809366966426092,-109.71891248484368,1.860288929368065,-8.13284930677232,23.836652925136608,-31.960222857694752,3.522785433,1.777854331,,,,74.5,2312.0,6.2,823565,642851,701762,687231,628451,805779,691016,672016,671732,54.33,,,,,,,,42,1,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,306.0,0.002,0.037,,,,-0.037,,0,0,0.517,0.517,33,34,34,34,3,2,6.0,1.0,,1.0,3.97,-1.04,1.04,43.8,,,,,
CH,2026-04-09,80.0,2.26,6.25,"Judge, Aaron",592450,605488,strikeout,called_strike,,,,,9,Aaron Judge called out on strikes.,R,R,L,NYY,ATH,S,2.0,,0,2,2026,1.28,0.94,0.8131864845675405,2.026570172945816,,676609.0,642708.0,2,3,Bot,,,,,,,-5.619945625553283,-116.30813562795322,-4.053283836168102,12.723880094323103,24.553230287132138,-23.1336716448361,3.522785433,1.777854331,,,,79.6,1431.0,6.4,823565,642851,701762,687231,628451,805779,691016,672016,671732,54.13,,0.0,0.0,1.0,0.0,0.0,,22,4,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,130.0,-0.029,-0.178,,,,0.178,,0,0,0.529,0.529,33,34,34,34,2,1,6.0,1.0,,1.0,2.67,1.28,-1.28,48.0,,,,,
FF,2026-04-09,91.6,1.83,6.05,"Judge, Aaron",592450,605488,,foul,,,,,3,Foul,R,R,L,NYY,ATH,S,,,0,2,2026,1.08,1.63,0.4555703861152163,3.203807761607385,,676609.0,642708.0,2,3,Bot,,,,,,,-5.84309553801954,-133.1520439821215,-4.673346873011243,14.143312982683074,31.88608250552759,-11.996548228666033,3.522785433,1.777854331,197.0,86.6,67.0,91.6,2180.0,6.6,823565,642851,701762,687231,628451,805779,691016,672016,671732,53.91,,,,,,,,22,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,152.0,0.0,0.0,77.4,7.8,,0.0,88.0,0,0,0.529,0.529,33,34,34,34,2,1,6.0,1.0,,1.0,1.11,1.08,-1.08,53.4,15.30388453917672,-0.8209046789468313,30.06998196413636,46.50611886673971,25.765285812355536
FF,2026-04-09,91.7,1.77,6.07,"Judge, Aaron",592450,605488,,swinging_strike,,,,,4,Swinging Strike,R,R,L,NYY,ATH,S,,,0,1,2026,0.95,1.68,-0.4789595194265583,2.5542209656570813,,676609.0,642708.0,2,3,Bot,,,,,,,-7.740932088987327,-133.16042053074588,-6.480142818188556,13.018517949801966,31.15950125847799,-10.956745471621891,3.522785433,1.777854331,,,,91.8,2162.0,6.6,823565,642851,701762,687231,628451,805779,691016,672016,671732,53.85,,,,,,,,22,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,145.0,-0.013,-0.057,77.8,7.9,,0.057,,0,0,0.542,0.542,33,34,34,34,2,1,6.0,1.0,,1.0,1.06,0.95,-0.95,52.2,8.670459891936979,-0.4684661430802782,47.09478307400197,35.34733037968164,26.80834531416813
FF,2026-04-09,92.6,1.93,6.05,"Judge, Aaron",592450,605488,,swinging_strike,,,,,11,Swinging Strike,R,R,L,NYY,ATH,S,,,0,0,2026,1.01,1.59,-0.1553820251831648,3.764357170784988,,676609.0,642708.0,2,3,Bot,,,,,,,-7.52470445419474,-134.50775103673678,-3.307907090161188,13.967765388922272,33.66655726383812,-12.465018728598269,3.522785433,1.777854331,,,,92.3,2271.0,6.6,823565,642851,701762,687231,628451,805779,691016,672016,671732,53.95,,,,,,,,22,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,146.0,-0.007,-0.047,60.6,5.7,,0.047,,0,0,0.549,0.549,33,34,34,34,2,1,6.0,1.0,,1.0,1.11,1.01,-1.01,50.6,-11.852627779748506,32.64340715957732,37.799359442897405,39.47844390157222,3.860080857450788
FC,2026-04-09,89.1,-2.99,5.28,"Judge, Aaron",592450,686993,field_out,hit_into_play,,,,,11,"Aaron Judge grounds out, second baseman Darell Hernaiz to first baseman Nick Kurtz.",R,R,R,NYY,ATH,X,4.0,ground_ball,3,2,2026,0.4,0.58,-1.0082126639895692,3.191095994591156,,,642708.0,2,8,Bot,127.49,153.71,,,,,3.971926002081141,-129.6382137401982,-0.1011814411416849,3.5289116888338663,29.67480972005221,-25.913429211985587,3.522785433,1.777854331,42.0,69.1,1.0,89.3,2557.0,6.6,823565,642851,701762,687231,628451,805779,691016,672016,671732,53.89,0.108,0.097,0.0,1.0,0.0,0.0,2.0,59,7,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,153.0,-0.077,-0.295,72.2,6.3,0.123,0.295,88.0,-1,-1,0.242,0.242,29,34,30,34,1,3,2.0,1.0,2.0,1.0,2.32,-0.4,-0.4,40.5,-7.816200569930433,14.947388428101313,40.271193184955294,31.70952484252072,18.159078656968877
FF,2026-04-09,93.6,-2.79,5.36,"Judge, Aaron",592450,686993,,foul,,,,,12,Foul,R,R,R,NYY,ATH,S,,,3,2,2026,-0.74,1.48,0.8556713292699551,2.848888687800335,,,642708.0,2,8,Bot,,,,,,,10.964928597227082,-135.7272535189454,-3.77355585833627,-11.75403649533378,33.31072959689627,-13.318830873385329,3.522785433,1.777854331,,,,93.3,2418.0,6.6,823565,642851,701762,687231,628451,805779,691016,672016,671732,53.89,,,,,,,,59,6,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,212.0,0.0,0.0,74.8,7.7,,0.0,,-1,-1,0.242,0.242,29,34,30,34,1,3,2.0,1.0,2.0,1.0,1.17,0.74,0.74,38.2,2.2489312647582564,11.920640188129424,36.446884544604686,54.21590829740323,14.91854864529062
