pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-04-12,98.8,-2.62,5.51,"Soriano, José",663993,667755,walk,ball,,,,,13,Nathaniel Lowe walks.,R,L,R,CIN,LAA,B,,,3,2,2026,-0.94,0.98,-0.8876126598339991,1.893037851926784,,,,1,7,Bot,,,,,,,6.92463457324407,-143.5874937167905,-6.490237199119713,-14.616464290051624,36.80328170779315,-17.20585095169939,3.366568242,1.699015748,,,,99.1,2329,6.8,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.73,,0.709202,0.7,1.0,0.0,0.0,,60,7,4-Seam Fastball,0,8,0,8,8,0,0,8,Strategic,Standard,234,0.002,0.339,,,,-0.339,,-8,-8,0.003,0.003,27,30,28,31,3,2,6,1,,,1.38,0.94,-0.94,26.9,,,,,
SI,2026-04-12,96.9,-2.53,5.45,"Soriano, José",663993,667755,,ball,,,,,13,Ball,R,L,R,CIN,LAA,B,,,2,2,2026,-1.04,0.03,-0.7088619014450985,1.577122898517441,,,,1,7,Bot,,,,,,,7.287146271676359,-140.88212565975925,-4.6673030718978,-15.536071708727476,30.934786002989856,-30.952806757052933,3.366568242,1.699015748,,,,97.8,1956,6.8,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.71,,,,,,,,60,6,Sinker,0,8,0,8,8,0,0,8,Strategic,Standard,241,0.0,0.104,,,,-0.104,,-8,-8,0.003,0.003,27,30,28,31,3,2,6,1,,,2.4,1.04,-1.04,24.8,,,,,
KC,2026-04-12,86.4,-2.33,5.76,"Soriano, José",663993,667755,,ball,,,,,14,Ball,R,L,R,CIN,LAA,B,,,1,2,2026,1.2,-0.68,1.4263819809933982,0.6102665173840176,,,,1,7,Bot,,,,,,,6.394436964752769,-125.78615193971108,-4.43766674546514,11.519555233658044,25.076264947113028,-38.69418003852706,3.366568242,1.699015748,,,,87.4,2507,6.8,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.66,,,,,,,,60,5,Knuckle Curve,0,8,0,8,8,0,0,8,Strategic,Standard,27,0.0,0.048,,,,-0.048,,-8,-8,0.003,0.003,27,30,28,31,3,2,6,1,,,3.72,-1.2,1.2,34.0,,,,,
FS,2026-04-12,90.6,-2.75,5.4,"Soriano, José",663993,667755,,foul,,,,,13,Foul,R,L,R,CIN,LAA,S,,,1,2,2026,-0.61,-0.29,-0.8358552694163861,2.1894801002764845,,,,1,7,Bot,,,,,,,6.11358940974833,-131.9301122138555,-1.2759508971794498,-8.357778682925508,27.061520811396587,-35.549452769826985,3.366568242,1.699015748,,,,91.7,1393,6.8,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.67,,,,,,,,60,4,Split-Finger,0,8,0,8,8,0,0,8,Strategic,Standard,262,0.0,0.0,77.0,8.0,,0.0,,-8,-8,0.003,0.003,27,30,28,31,3,2,6,1,,,3.06,0.61,-0.61,27.5,7.945294642777109,3.103827980484511,24.49015835317293,47.13044157129621,28.240464376887665
FF,2026-04-12,96.5,-2.62,5.45,"Soriano, José",663993,667755,,foul,,,,,1,Foul,R,L,R,CIN,LAA,S,,,1,1,2026,-0.68,1.04,-0.7082503923660868,3.291096187108627,,,,1,7,Bot,,,,,,,6.649285263288589,-140.57909024638937,-2.496131963685984,-10.431174532196843,28.610459760887853,-17.882792243451917,3.366568242,1.699015748,111.0,74.1,12.0,97.9,2293,6.8,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.71,,,,,,,,60,3,4-Seam Fastball,0,8,0,8,8,0,0,8,Infield shade,Standard,239,0.0,-0.064,51.0,6.3,,0.064,88.0,-8,-8,0.003,0.003,27,30,28,31,3,2,6,1,,,1.38,0.68,-0.68,23.7,-3.3933509439302685,41.880412588129566,26.909672378470574,45.537587065652986,-0.3655771507033183
FF,2026-04-12,96.8,-2.71,5.45,"Soriano, José",663993,667755,,called_strike,,,,,6,Called Strike,R,L,R,CIN,LAA,S,,,1,0,2026,-0.61,0.94,0.4835053336601459,2.7317110850890343,,,,1,7,Bot,,,,,,,9.895316880401449,-140.7846164485141,-3.7540075557625783,-10.118166770482263,28.50023136606554,-19.01916008008692,3.366568242,1.699015748,,,,98.0,2242,6.8,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.75,,,,,,,,60,2,4-Seam Fastball,0,8,0,8,8,0,0,8,Strategic,Standard,237,0.0,-0.049,,,,0.049,,-8,-8,0.003,0.003,27,30,28,31,3,2,6,1,,,1.48,0.61,-0.61,24.2,,,,,
FS,2026-04-12,94.6,-2.66,5.42,"Soriano, José",663993,667755,,ball,,,,,14,Ball,R,L,R,CIN,LAA,B,,,0,0,2026,-0.92,0.08,0.2129495113647387,1.3610612567298523,,,,1,7,Bot,,,,,,,9.568036893254051,-137.5002529203727,-4.941741341718429,-13.629536067319538,26.26738934216944,-30.369012626834422,3.366568242,1.699015748,,,,95.9,1984,6.8,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.71,,,,,,,,60,1,Split-Finger,0,8,0,8,8,0,0,8,Strategic,Standard,246,0.0,0.039,,,,-0.039,,-8,-8,0.003,0.003,27,30,28,31,3,2,6,1,,,2.45,0.92,-0.92,25.5,,,,,
KC,2026-04-12,85.6,-2.17,5.78,"Soriano, José",553993,667755,strikeout,swinging_strike,,,,,14,Eugenio Suárez strikes out swinging.,R,R,R,CIN,LAA,S,2.0,,1,2,2026,1.25,-0.67,1.4363191175135794,1.332301582980893,,,,0,7,Bot,,,,,,,5.909761993772637,-124.62535479829008,-2.613228343298616,11.781038499541156,25.30558987347137,-38.81132077722226,3.17085794,1.600246063,,,,86.5,2455,6.9,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.64,,0.0,0.0,1.0,0.0,0.0,,59,4,Knuckle Curve,0,8,0,8,8,0,0,8,Standard,Standard,34,-0.001,-0.189,59.7,8.6,,0.189,,-8,-8,0.004,0.004,27,34,28,35,3,2,6,1,,,3.78,-1.25,-1.25,37.3,25.470426794187663,-24.330400045155216,38.23711140655709,46.90211423017099,46.205857452886505
FF,2026-04-12,94.9,-2.49,5.58,"Soriano, José",553993,667755,,ball,,,,,11,Ball,R,R,R,CIN,LAA,B,,,0,2,2026,-0.75,1.09,-0.2933812276028185,4.299068947991561,,,,0,7,Bot,,,,,,,7.427406614895189,-138.13249085376611,-0.0456514935583699,-11.207405549215448,29.78979214958321,-18.3337631191671,3.17085794,1.600246063,,,,95.7,2233,6.6,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.86,,,,,,,,59,3,4-Seam Fastball,0,8,0,8,8,0,0,8,Standard,Standard,234,0.0,0.024,,,,-0.024,,-8,-8,0.004,0.004,27,34,28,35,3,2,6,1,,,1.43,0.75,0.75,28.8,,,,,
SI,2026-04-12,94.9,-2.57,5.59,"Soriano, José",553993,667755,,foul,,,,,5,Foul,R,R,R,CIN,LAA,S,,,0,1,2026,-0.91,0.02,-0.0875886100728351,2.686459303866424,,,,0,7,Bot,,,,,,,8.551870629185814,-138.04761477516632,-1.8058334008474604,-13.530617193622597,29.96940050239612,-31.74316287780792,3.17085794,1.600246063,190.0,71.5,31.0,95.8,1972,6.8,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.74,,,,,,,,59,2,Sinker,0,8,0,8,8,0,0,8,Standard,Standard,235,-0.001,-0.055,71.4,7.1,,0.055,88.0,-8,-8,0.005,0.005,27,34,28,35,3,2,6,1,,,2.51,0.91,0.91,25.0,3.466312106000204,14.29426074238954,36.65626717093785,31.99360285201556,24.75855398143294
FS,2026-04-12,93.9,-2.39,5.63,"Soriano, José",553993,667755,,called_strike,,,,,6,Called Strike,R,R,R,CIN,LAA,S,,,0,0,2026,-1.03,-0.02,0.6079607788151107,2.1005171388509494,,,,0,7,Bot,,,,,,,10.04490062269581,-136.43607130288154,-3.18907211112914,-15.023001762008708,29.052248101820407,-31.867524451822444,3.17085794,1.600246063,,,,94.6,1982,6.7,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.79,,,,,,,,59,1,Split-Finger,0,8,0,8,8,0,0,8,Standard,Standard,239,0.0,-0.039,,,,0.039,,-8,-8,0.005,0.005,27,34,28,35,3,2,6,1,,,2.6,1.03,1.03,29.7,,,,,
SI,2026-04-12,95.4,-2.71,5.59,"Soriano, José",701398,667755,field_out,hit_into_play,,,,,2,Sal Stewart flies out to right fielder Jo Adell.,R,R,R,CIN,LAA,X,9.0,fly_ball,0,0,2026,-0.77,0.1,-0.1206447401366632,3.09657842580458,,,,2,6,Bot,210.15,113.45,,,,,8.55031228823952,-138.7635643746742,-0.9616048835582964,-11.894433632611271,30.490390673723773,-30.922225768294226,3.239312664,1.634793307,296.0,90.2,39.0,96.2,1817,6.7,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.79,0.02,0.032,0.0,1.0,0.0,0.0,3.0,53,1,Sinker,0,7,0,7,7,0,0,7,Standard,Standard,236,-0.001,-0.26,69.9,6.9,0.05,0.26,90.2,-7,-7,0.01,0.01,27,22,28,23,3,2,6,1,,,2.41,0.77,0.77,27.4,9.38220342836854,13.706845535508226,28.68939716938405,38.40359513142696,26.02467945427666
FF,2026-04-12,96.8,-2.53,5.66,"Soriano, José",682829,667755,field_out,hit_into_play,,,,,6,Elly De La Cruz grounds out to first baseman Nolan Schanuel.,R,L,R,CIN,LAA,X,3.0,ground_ball,0,1,2026,-0.6,0.91,0.3722593424366062,2.452337492528752,,,,1,6,Bot,157.75,163.55,,,,,9.103592641906488,-140.63283468345662,-4.944192888511228,-10.01781820748062,31.43053418108336,-19.12240814977217,3.460474081,1.74640748,14.0,94.4,-9.0,97.7,2168,6.8,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.68,0.228,0.22,0.0,1.0,0.0,0.0,2.0,52,2,4-Seam Fastball,0,7,0,7,7,0,0,7,Standard,Standard,234,-0.003,-0.215,78.3,6.7,0.273,0.215,94.4,-7,-7,0.013,0.013,27,24,28,24,3,2,6,1,,,1.53,0.6,-0.6,30.8,6.034622160824604,4.3992667176456814,38.44138330180834,32.18563932603472,38.92885991560899
KC,2026-04-12,85.3,-2.42,5.8,"Soriano, José",682829,667755,,called_strike,,,,,8,Called Strike,R,L,R,CIN,LAA,S,,,0,0,2026,1.04,-0.61,-0.2281718086003447,1.6881573735161246,,,,1,6,Bot,,,,,,,2.9804253699298817,-124.21785212839455,-1.8962205798898808,10.192912835860351,24.52149211626028,-38.37590554786262,3.460474081,1.74640748,,,,86.0,2470,6.7,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.85,,,,,,,,52,1,Knuckle Curve,0,7,0,7,7,0,0,7,Standard,Standard,32,0.0,-0.039,,,,0.039,,-7,-7,0.013,0.013,27,24,28,24,3,2,6,1,,,3.74,-1.04,1.04,36.3,,,,,
SI,2026-04-12,95.8,-2.62,5.55,"Soriano, José",680574,667755,field_out,hit_into_play,,,,,1,Matt McLain pops out to first baseman Nolan Schanuel in foul territory.,R,R,R,CIN,LAA,X,3.0,popup,0,0,2026,-0.53,0.1,-0.3111878686310885,2.61674525809988,,,,0,6,Bot,167.36,186.99,,,,,7.293762983203663,-139.54099551891474,-2.2578916094831905,-8.389243199733746,28.058736179608477,-30.54509646573989,3.047112861,1.537795276,107.0,76.9,70.0,97.1,1899,6.8,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.74,0.001,0.0,0.0,1.0,0.0,0.0,3.0,51,1,Sinker,0,7,0,7,7,0,0,7,Standard,Standard,233,-0.005,-0.259,74.0,6.7,0.001,0.259,88.0,-7,-7,0.018,0.018,27,26,28,27,3,2,6,1,,,2.35,0.53,0.53,28.2,8.310219883377004,4.099268899153137,29.8678200444924,32.70132486754077,30.87098985055492
FF,2026-04-12,98.9,-2.56,5.59,"Soriano, José",670770,667755,strikeout,called_strike,,,,,9,TJ Friedl called out on strikes.,R,L,R,CIN,LAA,S,2.0,,2,2,2026,-0.77,0.85,0.640233943819874,1.6856683854672216,,,664731.0,2,5,Bot,,,,,,,10.523233983835269,-143.5510307221866,-7.071899636291263,-12.916515306500193,30.43730378983847,-19.009915893678617,3.043602362,1.536023622,,,,100.2,2143,6.9,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.57,,0.0,0.0,1.0,0.0,0.0,,47,5,4-Seam Fastball,0,7,0,7,7,0,0,7,Strategic,Standard,231,-0.003,-0.216,,,,0.216,,-7,-7,0.018,0.018,27,30,28,31,3,2,6,1,,,1.48,0.77,-0.77,30.8,,,,,
FS,2026-04-12,92.5,-2.58,5.55,"Soriano, José",670770,667755,,foul,,,,,8,Foul,R,L,R,CIN,LAA,S,,,2,1,2026,-0.73,-0.21,-0.1557287180196085,1.7748949769041429,,,664731.0,2,5,Bot,,,,,,,7.779352348962143,-134.50243483332804,-3.1640618014702,-10.489171560675008,27.84756632461912,-34.314077286843805,3.043602362,1.536023622,,,,93.4,1641,6.8,824533,681351,694384,687093,672724,687263,669326,545361,666176,53.73,,,,,,,,47,4,Split-Finger,0,7,0,7,7,0,0,7,Standard,Standard,248,-0.002,-0.093,79.7,7.7,,0.093,,-7,-7,0.02,0.02,27,30,28,31,3,2,6,1,,,2.87,0.73,-0.73,28.6,18.090456488501943,-20.121674617086786,28.638031188683968,35.084396386501304,49.520997513640886
